Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG,Month,Year,PM2.5
9,27.6,34.6,22.2,1010,56,0,2.3,3.3,11.1,-, , , , ,10,2014,285
10,27.0,34.6,20.3,1008.7,62,0,1.9,3.1,14.8,-, , , , ,10,2014,270
11,25.7,34.0,19.8,1008.5,62,0,1.4,4.3,25.9,-, , , , ,10,2014,109
12,26.0,33.6,18.2,1008.3,62,0,1.8,0.4,3.5,-, , , , ,10,2014,76
13,27.6,34.5,18.6,1009.8,66,0,1.8,8.7,14.8,-, , , , ,10,2014,115
14,24.4,33.6,21.4,1011,75,2.03,1.9,5.4,14.8,-, , , , ,10,2014,258
15,24.5,30.4,19.6,1014.8,73,0,2.1,3.1,7.6,-, , , , ,10,2014,272
16,23.2,30.6,16.2,1014.1,62,0,2.6,4.8,18.3,-, , , , ,10,2014,164
17,24.9,31.6,15.6,1013.8,53,0,1.6,3.1,7.6,-, , , , ,10,2014,105
18,24.1,31.6,16.5,1012.8,60,0,1.6,2.6,11.1,-, , , , ,10,2014,80
19,23.8,31.5,16.5,1012.5,61,0,1.4,4.3,11.1,-, , , , ,10,2014,99
20,24.7,32.3,16.6,1013.3,60,0,1.8,4.4,14.8,-, , , , ,10,2014,114
21,25.4,33.3,18.0,1014.5,60,0,1.4,2.0,5.4,-, , , , ,10,2014,104
22,25.7,34.3,18.0,1014.5,67,0,1.1,0.4,3.5,-, , , , ,10,2014,95
23,25.3,34.3,18.2,1012.8,69,0,1.0,0.9,7.6,-, , , , ,10,2014,98
24,25.5,33.2,19.0,1011.8,72,0,1.3,1.9,7.6,-, , , , ,10,2014,104
25,25.4,33.1,18.6,1012.3,71,0,1.0,0.9,3.5,-, , , , ,10,2014,103
26,25.1,32.3,19.4,1014.9,69,0,1.4,2.0,9.4,-, , , , ,10,2014,92
27,24.9,32.6,19.5,1013.7,67,0,1.4,1.9,9.4,-, , , , ,10,2014,93
28,25.0,32.6,17.9,1011.9,69,0,1.0,2.6,9.4,-, , , , ,10,2014,100
29,24.9,31.7,19.8,1012.3,70,0.51,1.1,1.7,13,-, , , ,o,10,2014,91
30,24.0,32.1,17.8,1012.2,64,0,1.1,1.9,7.6,-, , , , ,10,2014,81
31,23.2,32.1,16.0,1013.7,62,0,1.0,3.7,11.1,-, , , , ,10,2014,73
1,22.5,29.3,16.6,1014,57,0,1.3,5.4,11.1,-, , , , ,11,2014,90
2,22.7,31.1,15.8,1014.5,54,0,1.4,7.2,20.6,-, , , , ,11,2014,111
3,23.4,31.2,15.0,1013.4,58,0,1.1,4.1,14.8,-, , , , ,11,2014,103
4,23.7,31.8,16.8,1012.3,60,0,1.4,3.9,13,-, , , , ,11,2014,88
5,22.8,31.8,17.0,1012.6,62,0,1.1,4.6,14.8,-, , , ,o,11,2014,80
6,23.2,30.6,16.4,1011.6,61,0,1.4,6.3,14.8,-, , , , ,11,2014,82
7,23.9,31.7,16.6,1012.9,69,0,1.0,2.4,11.1,-, , , , ,11,2014,98
8,24.0,32.1,17.1,1014.6,69,0,1.3,1.7,9.4,-, , , , ,11,2014,163
9,24.2,31.6,17.2,1015.3,62,0,1.1,4.3,11.1,-, , , ,o,11,2014,88
10,21.3,29.5,14.6,1014,57,0,1.3,3.5,9.4,-, , , , ,11,2014,71
11,19.1,29.5,11.2,1014.8,58,0,1.1,2.2,13,-, , , , ,11,2014,78
12,19.4,28.5,10.9,1015.9,57,0,0.8,2.2,11.1,-, , , ,o,11,2014,77
13,18.5,27.6,11.7,1016.6,56,0,1.3,3.3,11.1,-, , , ,o,11,2014,78
14,18.3,27.6,9.0,1016.4,48,0,1.3,7.4,22.2,-, , , ,o,11,2014,95
15,18.6,27.5,10.6,1014.8,51,0,1.3,2.8,11.1,-, , , ,o,11,2014,113
16,18.3,27.6,9.4,1015.2,51,0,1.8,2.6,11.1,-, , , , ,11,2014,110
17,17.6,27.6,9.1,1016.2,56,0,1.4,2.8,14.8,-, , , , ,11,2014,136
18,17.7,28.1,8.6,1017.7,57,0,1.4,2.0,7.6,-, , , , ,11,2014,92
19,17.6,28.8,8.5,1016.6,59,0,1.3,1.1,9.4,-, , , , ,11,2014,69
20,18.4,28.8,11.7,1014.9,58,0,1.4,3.7,9.4,-, , , , ,11,2014,67
21,17.2,27.8,9.8,1014.1,64,0,1.0,2.0,11.1,-, , , , ,11,2014,68
22,17.6,27.6,8.8,1013.6,61,0,1.4,1.7,7.6,-, , , , ,11,2014,93
23,17.0,27.8,8.8,1014.8,59,0,1.1,1.5,11.1,-, , , , ,11,2014,113
24,16.8,27.8,8.5,1015.9,58,0,1.4,4.3,9.4,-, , , , ,11,2014,140
25,16.4,26.6,8.0,1015,57,0,1.3,2.6,14.8,-, , , , ,11,2014,153
26,17.4,26.7,9.0,1011.2,55,0,1.4,6.3,14.8,-, , , , ,11,2014,132
27,18.2,29.7,9.1,1011.8,66,0,1.0,0.0,-,-, , , , ,11,2014,121
28,19.4,30.2,10.3,1012.5,70,0,1.1,0.0,-,-, , , , ,11,2014,118
29,20.3,31.0,13.8,1012.5,70,0,0.8,0.0,-,-, , , ,o,11,2014,120
30,19.8,30.0,13.5,1014,56,0,1.6,2.6,14.8,-, , , ,o,11,2014,132
1,20.1,30.0,11.4,1013.8,47,0,1.8,8.9,22.2,-, , , ,o,12,2014,127
2,20.1,29.0,13.8,1014.3,52,0,1.9,7.2,22.2,-, , , , ,12,2014,118
3,20.3,28.1,14.0,1013.6,52,0,1.9,9.3,22.2,-, , , , ,12,2014,112
4,19.8,32.5,12.6,1015.8,55,-,1.4,3.9,11.1,-,o, ,o,o,12,2014,111
5,17.8,27.8,10.0,1017.3,62,0,1.4,2.6,13,-, , , ,o,12,2014,106
6,18.3,27.5,10.6,1016.3,54,0,1.9,4.8,11.1,-, , , , ,12,2014,113
7,17.2,27.4,10.5,1014.9,52,0,1.6,4.8,14.8,-, , , , ,12,2014,141
8,17.1,26.3,10.2,1015.1,54,0,1.6,2.8,11.1,-, , , , ,12,2014,134
9,15.2,28.9,8.8,1016.8,70,0,1.3,0.0,-,-, , , ,o,12,2014,93
10,14.5,28.9,8.6,1017.6,49,0,2.1,4.6,22.2,-, , , ,o,12,2014,63
11,13.3,23.8,6.6,1017.5,56,0,1.4,2.8,13,-, , , , ,12,2014,59
12,16.7,30.4,5.1,1016.9,56,0,1.3,0.6,3.5,-, , , , ,12,2014,71
13,15.8,22.3,10.4,1016.2,77,0,1.0,8.9,14.8,-, , , ,o,12,2014,74
14,15.0,20.8,13.2,1016.8,93,0,1.1,3.5,9.4,-,o, ,o, ,12,2014,80
15,14.2,20.0,10.4,1019.2,82,12.95,1.6,1.9,9.4,-, , , , ,12,2014,75
16,14.0,19.3,9.0,1021.4,80,0,1.1,4.6,9.4,-, , , ,o,12,2014,72
17,12.9,19.6,9.2,1020.4,76,0,1.0,6.5,14.8,-, , , ,o,12,2014,79
18,11.7,19.6,7.4,1021.4,82,0,0.6,3.0,11.1,-, , , ,o,12,2014,92
19,11.7,17.6,7.4,1022.3,85,0,0.3,0.4,3.5,-, , , ,o,12,2014,146
20,11.3,17.5,7.2,1018.8,81,0,0.8,5.7,13,-, , , ,o,12,2014,139
21,9.5,17.5,5.6,1018.1,84,0,0.5,0.9,3.5,-, , , ,o,12,2014,112
22,9.4,15.8,4.2,1017,89,0,0.3,1.3,3.5,-, , , ,o,12,2014,123
23,9.6,16.3,6.0,1017.8,83,0,0.5,1.7,9.4,-, , , ,o,12,2014,124
24,9.6,15.9,5.0,1021.2,86,0,0.3,3.5,9.4,-, , , ,o,12,2014,116
25,9.3,16.0,6.0,1020,85,0,0.6,8.1,14.8,-, , , ,o,12,2014,132
26,10.8,17.0,6.3,1017.7,82,0,0.8,7.8,11.1,-, , , ,o,12,2014,146
27,10.4,19.2,4.8,1018.6,71,0,0.8,2.8,11.1,-, , , ,o,12,2014,146
28,8.9,18.3,2.6,1019.9,88,0,0.2,0.7,5.4,-, , , ,o,12,2014,148
29,11.1,21.2,4.8,1017.2,74,0,0.6,1.5,11.1,-, , , ,o,12,2014,138
30,11.6,21.2,4.5,1014.8,74,0,0.6,2.6,9.4,-, , , ,o,12,2014,140
1,14.9,21.6,8.8,1017.4,76,0,0.8,0.9,7.6,-, , , ,o,1,2015,313.22
2,14.7,21.6,10.2,1018.1,97,5.08,0.6,3.1,9.4,-,o, , , ,1,2015,186.18
3,15.0,16.8,13.6,1017.5,94,7.11,0.5,0.9,7.6,-,o, , ,o,1,2015,87.18
4,14.2,19.0,9.8,1019.5,82,0,1.0,9.4,16.5,-, , , ,o,1,2015,151.84
5,13.9,20.7,7.8,1015.8,74,0,1.3,15.0,22.2,-, , , , ,1,2015,146.6
6,12.0,20.7,8.4,1015.6,83,0,0.8,4.4,11.1,-, , , ,o,1,2015,149.58
7,9.8,17.6,6.4,1016.6,90,0,0.5,3.9,11.1,-, , , ,o,1,2015,217.87
8,10.1,14.5,7.2,1019.2,90,0,0.3,3.3,7.6,-, , , ,o,1,2015,229.9
9,10.5,16.3,6.8,1020.1,84,0,0.5,1.5,5.4,-, , , ,o,1,2015,201.66
10,11.2,18.3,7.2,1018.8,77,0,0.8,4.4,9.4,-, , , ,o,1,2015,221.02
11,11.1,18.3,6.6,1019.1,83,0,0.6,4.8,13,-, , , ,o,1,2015,205.41
12,10.6,16.2,5.7,1019.4,83,0,0.5,0.9,7.6,-, , , ,o,1,2015,212.41
13,12.3,18.3,4.0,1017.1,81,0,0.5,4.8,9.4,-, , , ,o,1,2015,197.61
14,12.1,18.3,9.0,1017.5,86,0.51,0.6,5.2,9.4,-,o, , ,o,1,2015,164.39
15,12.3,19.0,5.8,1019.3,82,0,0.5,0.9,7.6,-, , , ,o,1,2015,166.19
16,13.0,20.6,8.2,1019.2,81,0,0.6,4.6,13,-, , , ,o,1,2015,174.98
17,13.6,21.1,8.4,1019.2,80,0,1.0,1.9,9.4,-, , , ,o,1,2015,196.46
18,13.2,21.6,6.4,1018.6,76,0,1.0,2.6,9.4,-, , , ,o,1,2015,201.51
19,13.9,21.6,9.4,1019,79,0,1.0,1.9,14.8,-, , , ,o,1,2015,183.35
20,13.4,20.7,9.8,1020.1,80,0,0.8,7.2,11.1,-, , , ,o,1,2015,165.63
21,13.3,17.5,9.5,1021.2,79,-,0.8,3.7,7.6,-,o, , , ,1,2015,159.54
22,12.6,13.2,12.0,1020.5,96,3.05,0.6,3.1,7.6,-,o, , , ,1,2015,143.68
23,14.7,19.8,11.4,1019.9,88,7.11,1.0,1.1,9.4,-, , , ,o,1,2015,128.73
24,12.5,19.8,10.3,1020.7,89,0,1.0,9.8,14.8,-, , , ,o,1,2015,164.98
25,13.1,18.3,8.5,1020.6,80,0,0.8,4.1,14.8,-, , , ,o,1,2015,148.59
26,13.7,18.3,11.6,1019.9,91,1.02,0.6,0.9,7.6,-,o, , ,o,1,2015,129.34
27,13.3,18.4,9.8,1019.3,79,0.76,1.0,5.2,14.8,-, , , ,o,1,2015,154.2
28,12.6,18.4,7.9,1017.9,66,0,1.1,10.7,-,-, , , ,o,1,2015,134.6
29,12.2,18.7,4.8,1020.1,62,0,1.3,6.1,-,-, , , ,o,1,2015,173.13
30,12.7,19.6,6.2,1020.5,61,0,2.1,12.0,24.1,-, , , ,o,1,2015,178.04
31,13.8,21.5,7.2,1018,60,0,2.4,9.1,24.1,-, , , ,o,1,2015,158.59
1,15.1,24.0,6.7,1017.6,66,0,1.3,5.0,11.1,-, , , ,o,2,2015,211.59
2,17.3,23.8,10.4,1017.5,70,0,1.0,11.9,18.3,-, , , , ,2,2015,163.64
3,16.7,23.8,13.0,1020.7,75,0,0.8,7.2,14.8,-, , , , ,2,2015,157.71
4,14.6,23.1,11.3,1022.1,84,0,0.6,9.3,14.8,-, , , ,o,2,2015,137.26
5,14.4,22.6,9.6,1019.2,62,0,1.4,7.4,18.3,-, , , ,o,2,2015,131.76
6,15.2,24.5,7.0,1019,64,0,1.8,3.0,11.1,-, , , ,o,2,2015,151.6
7,15.7,25.6,7.4,1016.9,68,0,1.4,1.9,7.6,-, , , ,o,2,2015,160.75
8,16.7,25.6,9.3,1017.5,66,0,1.4,4.4,13,-, , , , ,2,2015,145.34
9,16.9,25.5,10.5,1019.9,65,0,2.3,5.6,22.2,-, , , , ,2,2015,134.67
10,15.8,24.3,9.7,1019.7,65,0,2.4,4.6,11.1,-, , , ,o,2,2015,153.07
11,16.1,24.3,8.3,1017.1,70,0,1.4,1.9,7.6,-, , , ,o,2,2015,116.91
12,15.6,24.0,8.7,1016,73,0,1.3,5.9,18.3,-, , , , ,2,2015,177.98
13,17.2,25.5,9.3,1012.8,61,0,2.4,6.7,20.6,-, , , ,o,2,2015,167.01
14,19.3,28.6,10.6,1009.5,65,0,2.6,4.3,14.8,-, , , , ,2,2015,193.96
15,18.9,28.6,11.2,1012.8,73,0,0.8,1.5,7.6,-, , , ,o,2,2015,184.06
16,20.7,27.1,14.6,1013.6,76,0,1.3,10.4,14.8,-, , , , ,2,2015,152.62
17,20.7,27.6,16.2,1012.1,78,0,1.4,5.4,14.8,-, , , , ,2,2015,161.27
18,21.3,28.9,14.4,1011.5,76,0,0.8,5.0,13,-, , , ,o,2,2015,188.2
19,22.9,29.3,17.0,1012.4,78,0,1.6,7.6,14.8,-, , , ,o,2,2015,159.97
20,22.8,29.3,18.0,1013.7,72,2.03,1.9,7.2,14.8,-, , , , ,2,2015,144.12
21,21.9,29.1,15.2,1014.1,69,0,2.3,11.3,18.3,-, , , , ,2,2015,155.38
22,22.2,28.6,16.0,1013.6,65,0,1.9,15.7,25.9,-, , , , ,2,2015,124.1
23,21.6,28.6,16.6,1014.1,77,0,1.1,3.0,5.4,-, , , , ,2,2015,141.39
24,22.9,28.6,15.2,1010.7,75,0,0.8,5.7,11.1,-, , , ,o,2,2015,170.16
25,23.2,28.6,18.4,1008.5,65,0,1.4,6.5,13,-, , , , ,2,2015,148.19
26,20.0,27.6,14.5,1009.8,42,0,1.9,6.7,11.1,-, , , , ,2,2015,140.78
27,19.2,27.6,11.1,1013,49,0,2.6,5.7,11.1,-, , , , ,2,2015,130.42
28,21.2,29.2,12.6,1012.9,51,0,2.6,7.0,11.1,-, , , , ,2,2015,105.86
1,17.3,19.0,15.2,1011,94,7.87,1.8,14.8,24.1,-,o, , , ,3,2015,71.83
2,17.4,22.1,14.6,1012.6,92,56.9,1.9,6.7,16.5,-,o, , , ,3,2015,53.71
3,16.1,22.1,12.8,1013.8,84,7.11,1.8,5.6,13,-, , , ,o,3,2015,83.49
4,16.8,23.4,10.7,1014,71,0,2.1,6.7,18.3,-, , , ,o,3,2015,91.07
5,18.8,27.1,9.7,1015.6,65,0,2.6,3.7,14.8,-, , , , ,3,2015,106.57
6,20.2,27.3,14.0,1016.4,65,0,2.7,5.0,18.3,-, , , , ,3,2015,101.75
7,18.6,27.3,12.5,1014,79,7.87,2.6,3.9,13,-,o, , , ,3,2015,77.57
8,19.4,27.6,14.0,1015.2,79,0.51,2.3,7.8,18.3,-,o, , , ,3,2015,63.24
9,18.1,24.1,13.3,1021.1,60,0,2.7,12.2,20.6,-, , , , ,3,2015,76.62
10,17.7,23.6,10.0,1019.1,73,0,1.9,8.5,14.8,-, , , , ,3,2015,86.7
11,18.3,26.0,12.2,1018.1,73,0,1.4,6.1,13,-, , , , ,3,2015,104.29
12,20.6,28.5,12.5,1017,65,0,2.1,5.4,11.1,-, , , , ,3,2015,115.93
13,21.3,28.3,14.2,1014.7,70,0,1.6,4.1,9.4,-, , , , ,3,2015,108.66
14,21.6,27.3,15.8,1015.3,71,0,2.6,7.8,20.6,-, , , , ,3,2015,67.94
15,17.7,27.3,16.0,1015.3,92,4.06,1.9,11.5,18.3,88.9,o, , , ,3,2015,38.89
16,20.5,26.6,14.2,1017.5,81,0,2.6,8.5,16.5,-, , , , ,3,2015,45.39
17,20.8,26.9,14.5,1015.8,74,0,2.6,13.1,20.6,-, , , , ,3,2015,55.55
18,20.3,25.8,14.5,1013.5,74,0,3.1,12.2,27.8,-, , , , ,3,2015,50.59
19,21.1,28.3,14.0,1014.8,69,0,2.4,5.4,13,-, , , , ,3,2015,69.51
20,22.5,30.2,14.5,1014.8,68,0,2.6,9.1,22.2,-, , , , ,3,2015,96.62
21,24.9,31.7,15.8,1014.8,65,0,2.6,5.9,13,-, , , , ,3,2015,96.28
22,24.9,31.7,18.2,1012,68,0,2.4,10.2,24.1,-, , , , ,3,2015,72.2
23,24.8,32.8,19.0,1010,69,0,2.7,7.6,18.3,-, , , , ,3,2015,78.47
24,25.8,34.6,17.0,1010.2,67,0,2.6,1.5,7.6,-, , , , ,3,2015,91.87
25,26.8,35.1,18.5,1011.7,68,0,2.3,2.6,11.1,-, , , , ,3,2015,107.26
26,28.6,36.5,20.3,1012.4,59,0,1.8,9.3,55.4,-, , , , ,3,2015,109.78
27,27.7,35.6,20.4,1011.7,54,0,2.7,7.4,24.1,-, , , , ,3,2015,62.27
28,26.9,36.1,17.6,1009.6,56,0,2.7,3.7,13,-, , , , ,3,2015,102.22
29,25.0,36.1,20.0,1008.4,60,0,1.9,13.3,22.2,-,o, ,o, ,3,2015,104.36
30,23.4,30.1,18.9,1010.5,73,10.92,3.4,14.8,25.9,-,o, , , ,3,2015,44.19
31,25.1,30.8,19.0,1010.4,70,0,2.1,3.7,11.1,-, , , , ,3,2015,55.66
1,26.4,32.5,20.3,1007.4,64,0,1.9,2.4,9.4,-, , , , ,4,2015,112.86
2,28.7,34.7,21.0,1004.7,53,-,1.9,9.4,18.3,-,o, ,o, ,4,2015,78.51
3,24.4,34.7,19.0,1004.6,76,6.1,3.1,7.0,14.8,-,o, ,o, ,4,2015,66.52
4,21.0,30.4,17.0,1005.5,81,14.99,2.3,1.5,7.6,-,o, ,o, ,4,2015,62.56
5,23.5,30.3,17.2,1007.4,71,0,2.6,0.0,-,-, , , , ,4,2015,78.61
6,25.1,31.4,17.4,1007.6,64,0,2.6,2.8,11.1,-, , , , ,4,2015,119.7
7,23.9,31.4,19.2,1010.2,69,0,1.9,9.8,13,-,o, , , ,4,2015,66.09
8,25.2,32.2,18.2,1012,56,0,2.6,6.7,16.5,-, , , , ,4,2015,95.34
9,25.8,32.5,18.6,1010.3,58,0,2.7,9.1,24.1,-, , , , ,4,2015,63.57
10,27.1,34.7,18.3,1008.6,55,0,2.7,6.3,20.6,-, , , , ,4,2015,96.56
11,28.3,36.2,19.2,1008.5,50,-,2.7,8.1,22.2,-,o, ,o, ,4,2015,131.39
12,24.3,36.2,20.2,1012.5,69,2.03,2.1,5.4,11.1,-,o, , , ,4,2015,75.35
13,24.9,32.2,19.0,1013.7,74,0,2.3,7.0,13,-,o, , , ,4,2015,86.49
14,26.4,32.5,20.0,1012.8,68,2.03,2.6,3.0,11.1,-, , , , ,4,2015,77.07
15,27.6,34.3,20.8,1013,65,0,3.1,5.9,14.8,-, , , , ,4,2015,98.79
16,25.2,34.3,21.2,1013.9,64,0,2.6,8.1,22.2,-, , , , ,4,2015,81.81
17,28.0,35.3,20.0,1007.1,54,0,2.7,8.3,20.6,-, , , , ,4,2015,65.78
18,30.2,38.0,21.8,1002.4,50,0,2.3,5.6,14.8,-, , , , ,4,2015,119.82
19,32.0,40.6,21.6,1003.9,45,0,2.7,4.3,9.4,-, , , , ,4,2015,125.53
20,32.8,40.6,26.0,1005.8,45,0,1.9,7.2,11.1,-, , , , ,4,2015,121.51
21,31.8,39.6,25.4,1005.6,35,0,1.9,11.1,27.8,-, , , , ,4,2015,114.5
22,30.8,38.6,21.0,1003.4,33,0,2.7,11.3,27.8,-, , , , ,4,2015,101.83
23,30.9,39.5,21.1,1004,38,0,2.7,8.1,33.5,-, , , , ,4,2015,118.57
24,31.1,39.5,22.7,1004.2,47,0,2.6,2.6,9.4,-, , , , ,4,2015,143.22
25,30.4,39.1,22.2,1005.9,51,0,1.9,13.0,22.2,-, , , , ,4,2015,106.76
26,28.8,37.1,22.8,1008,59,0,1.9,15.7,25.9,-, , , , ,4,2015,65.36
27,30.2,37.1,23.5,1006.7,59,0,1.9,17.6,33.5,-, , , , ,4,2015,67.08
28,31.1,37.1,24.0,1004.7,56,0,2.3,12.4,25.9,-, , , , ,4,2015,81.37
29,31.4,37.2,24.7,1005.1,54,0,2.6,9.1,11.1,-, , , , ,4,2015,63.76
30,32.7,39.4,25.2,1003.9,52,0,2.6,15.0,27.8,-, , , , ,4,2015,60.56
1,31.2,39.4,24.2,1005.8,52,-,2.7,5.4,14.8,-,o, , , ,5,2015,76.1
2,30.2,37.6,23.6,1006.3,47,0.25,2.6,4.4,11.1,-, , , , ,5,2015,72.66
3,30.9,38.9,21.7,1006.7,44,0,2.7,3.0,11.1,-, , , , ,5,2015,121.94
4,30.8,39.5,22.0,1006.6,43,0,4.2,3.9,13,-, , , , ,5,2015,108.98
5,32.3,40.8,21.3,1004.1,34,0,2.6,7.6,20.6,-, , , , ,5,2015,145.99
6,34.2,42.7,24.5,1002,27,0,2.7,11.3,22.2,-, , , , ,5,2015,171.33
7,35.7,42.7,27.6,1003.4,21,0,1.9,14.4,27.8,-, , , , ,5,2015,117.76
8,34.1,42.7,27.0,1003.2,29,0,1.9,12.2,27.8,-, , , , ,5,2015,90.66
9,35.1,42.7,25.7,1001.6,35,0,2.3,8.3,18.3,-, , , , ,5,2015,106.4
10,35.1,42.6,26.2,1001.4,33,0,2.3,6.9,14.8,-, , , , ,5,2015,101.21
11,34.4,42.3,28.2,1003.5,40,0,1.9,10.4,27.8,-, , , , ,5,2015,97.57
12,33.1,39.8,26.0,1004.9,54,0,1.9,5.9,11.1,-, , , , ,5,2015,96.34
13,28.3,38.7,23.8,1006.5,65,2.03,2.4,7.8,14.8,-, , , , ,5,2015,83.42
14,29.9,35.9,22.0,1007.4,56,0,2.6,4.4,11.1,-, , , , ,5,2015,78.06
15,28.7,35.8,24.2,1006.5,58,0.51,1.9,7.0,18.3,-, , , , ,5,2015,97.87
16,30.1,37.0,22.0,1003.5,58,0,1.9,4.3,11.1,-, , , , ,5,2015,77.52
17,33.2,40.3,24.8,1001.1,47,0,2.7,8.3,11.1,-, , , , ,5,2015,97.16
18,35.6,42.4,28.1,1000,43,0,2.6,5.6,11.1,-, , , , ,5,2015,66.85
19,31.4,41.5,24.9,1002.2,50,0,1.8,14.8,50,-,o, , , ,5,2015,89.85
20,33.2,41.5,22.4,1002,38,0,2.4,14.6,22.2,-, , , , ,5,2015,67.41
21,35.8,42.6,27.0,1000.4,30,0,2.6,11.3,24.1,-, , , , ,5,2015,75.54
22,36.3,43.6,27.0,998.2,26,0,2.7,12.4,18.3,-, , , , ,5,2015,67.91
23,37.3,44.5,29.3,996.2,29,0,2.7,12.8,22.2,-, , , , ,5,2015,69.02
24,36.2,44.5,27.5,997.3,36,0,2.3,5.2,14.8,-, , , , ,5,2015,79.1
25,37.8,45.5,28.0,996.7,29,0,2.6,10.9,22.2,-, , , , ,5,2015,117.27
26,35.3,45.5,24.4,999.2,33,-,2.3,17.0,55.4,87,o, ,o, ,5,2015,96.09
27,33.8,45.0,24.8,1001.3,26,0,2.6,6.7,18.3,-, , , , ,5,2015,84.71
28,35.1,41.1,29.0,1000.3,37,0,1.9,8.0,31.7,-, , , , ,5,2015,182.76
29,35.1,42.0,27.0,1001.9,35,0,1.9,8.0,14.8,-, , , , ,5,2015,106.61
30,35.3,42.6,27.6,1001.8,36,0,1.9,9.6,25.9,-, , , , ,5,2015,92.68
31,35.3,40.6,28.9,1000.7,30,0,1.9,15.2,27.8,-, , , , ,5,2015,73.62
1,30.1,40.6,23.5,1002.2,47,0,1.9,14.3,29.4,-,o, , , ,6,2015,49.42
2,31.6,39.9,22.2,1003.4,46,3.05,1.9,8.5,20.6,-,o, ,o, ,6,2015,52.51
3,28.7,34.1,23.6,1004.3,59,0.51,1.9,6.7,11.1,-, , , , ,6,2015,65.28
4,31.8,38.6,23.7,1004.1,55,0,1.9,4.8,13,-, , , , ,6,2015,85.45
5,32.8,38.8,26.0,1003.5,47,0,1.9,5.9,18.3,-, , , , ,6,2015,83.02
6,33.3,38.8,25.8,1001.3,45,0,2.3,7.8,18.3,-, , , , ,6,2015,44.54
7,35.1,42.5,26.0,999.4,42,0,2.6,7.2,16.5,-, , , , ,6,2015,85.03
8,36.3,42.9,27.7,998.7,38,0,2.6,6.3,22.2,-, , , , ,6,2015,137.7
9,37.6,42.4,30.0,998.8,32,0,1.9,18.7,27.8,-, , , , ,6,2015,136.05
10,36.7,42.4,31.6,999.8,42,0,1.9,19.1,27.8,-, , , , ,6,2015,63.77
11,35.8,41.7,29.6,1000,43,0,2.6,18.3,29.4,-, , , , ,6,2015,115.57
12,35.9,41.6,29.0,998.5,43,0,2.7,12.8,22.2,-, , , , ,6,2015,83.29
13,31.9,41.6,28.0,998.8,52,0,2.3,9.4,14.8,-,o, , , ,6,2015,73.7
14,27.0,39.7,20.5,1000.2,82,25.91,1.9,3.9,13,-,o, ,o, ,6,2015,74.56
15,30.8,34.9,25.5,999.4,66,1.02,1.9,3.1,9.4,-, , , , ,6,2015,106.11
16,32.3,38.6,26.0,999.3,58,0,1.9,2.8,13,-, , , , ,6,2015,132.21
17,33.8,39.7,26.2,998.1,56,0,1.9,3.1,11.1,-, , , , ,6,2015,123.56
18,35.1,41.1,27.7,997.3,52,0,1.9,3.0,7.6,-, , , , ,6,2015,132.21
19,35.9,41.6,29.0,996.7,54,0,1.9,8.5,18.3,-, , , , ,6,2015,110.65
20,33.0,42.3,27.2,997.8,56,0,1.9,13.0,25.9,-, , , , ,6,2015,80.31
21,30.4,34.4,25.3,997,70,7.11,1.9,5.6,20.6,-, , , , ,6,2015,59.73
22,32.1,38.2,28.6,995.5,65,0,2.7,4.4,14.8,-, , ,o, ,6,2015,85.4
23,31.6,39.4,27.2,994.9,67,1.02,2.6,3.7,14.8,-, , , , ,6,2015,101.99
24,29.8,35.2,24.2,995.5,75,1.02,1.3,7.4,9.4,-,o, , , ,6,2015,126.07
25,26.5,36.8,22.4,994.9,86,21.08,1.8,6.3,11.1,-,o, , , ,6,2015,37.59
26,31.5,36.8,24.0,994.7,62,0.25,1.8,11.7,22.2,-, , , , ,6,2015,76
27,32.7,38.0,27.0,996.9,56,0,1.9,14.1,29.4,-, , , , ,6,2015,69.46
28,34.4,39.0,27.0,999.7,56,0,1.9,9.1,20.6,-, , , , ,6,2015,79.84
29,31.1,39.0,26.2,1004,64,0,1.9,11.7,18.3,-,o, , , ,6,2015,48.5
30,31.1,36.2,27.7,1002.3,65,0,1.9,10.0,14.8,-, , , , ,6,2015,53.79
1,31.9,37.8,25.0,1001.8,61,0,1.9,4.3,9.4,-, , , , ,7,2015,57.99
2,33.8,38.9,27.0,1001.1,54,0,1.9,7.0,13,-, , ,o, ,7,2015,67.12
3,33.4,39.8,27.6,999.7,54,0,1.9,13.0,25.9,-, , , , ,7,2015,65.25
4,34.1,39.8,26.6,997.8,60,0,1.9,16.9,27.8,-, , , , ,7,2015,88.75
5,35.3,38.4,31.2,995.3,56,0,1.8,13.5,25.9,-, , , , ,7,2015,135.92
6,27.8,38.4,25.6,997.9,85,6.1,1.9,9.3,13,-,o, , , ,7,2015,60.27
7,28.3,33.6,23.3,998.4,87,10.92,1.9,1.7,7.6,-, , , , ,7,2015,52.2
8,31.2,35.8,24.8,998.6,77,26.92,1.9,2.8,11.1,-, , , , ,7,2015,67.92
9,29.7,35.8,25.2,998.9,82,1.02,1.9,2.6,9.4,-,o, ,o, ,7,2015,65.95
10,27.0,33.4,26.0,998.6,93,1.02,1.4,5.0,20.6,-,o, , , ,7,2015,47.68
11,25.5,27.9,23.0,999.6,99,0,0.6,3.1,11.1,-,o, , , ,7,2015,29.08
